"Teks;label;train/test"
"Udah di beres2in, tp lampu depannya ada yg mati kl gasalah;normal;train"
"Cobaan itu teh dy, kadang cewe mah overthink dan overreact;normal;train"
"aku kira bukan besoook :'(;normal;train"
"Mba mau kirim 300 ya;normal;train"
"nama1 jg text dy, text essay jawaban gt Jd misal nih ada murid sama guru, si guru ngasih ujian, nanti hasil jawaban ujian murid dibandingin sama jawaban dari guru (jawaban yg bener) trs outputnya berupa skor hasil ujian itu;normal;train"
"Sama ini, misal ini web di pake dan dapet komisi tuh, nah kita kecipratan ga? Nanya aja, hehe. Da gapapa meren nanya gitu. Engga kecipratan juga hapapa, tapi seengganya di web nya ada.;normal;train"
"Wihh nyimper kopernya dmn? Motor gigi kan?;normal;train"
"penuh nama1 , si nama1 juga nyari, udh penuh..;normal;train"
"Assalamualaikum pak, mau nanya seputar mobcom sp, apakah harus ikut perkuliahan dari sekarang apa bisa ikut pas sp nanti aja pak? Trims;normal;train"
"Boleh yang di depan ramen aa gpp jam 12.39 ya;normal;train"
"Iya aku inget jam dinding di rumah awet katanya hadiah pernikahan ❤;normal;train"
"Baik Pak, berarti nanti Kamis kami ke kantor lagi;normal;train"
"Selamat TCASH TAP Anda telah aktif dengan SN: 100011398478 tgl. 21/08/2016 12:36:10 Info *800#;normal;train"
"koreksi saya kalau salah (bisi lupa) tapi bagus sih kalau anda mau coba-coba, nggak mubazir juga kok. Kalau mau dibalikin lagi ke CSV ya pake transformasi lagi.;normal;train"
"nama1, minta database kamu sama view dan controller yang ada js buat dropdown kotanya.;normal;train"
"Pemakaian internet kamu sdh mencapai batasFUP,kecepatan akan disesuaikan.Lebih EKSIS dgnINTERNETGaul Bulanan Cuma Rp29,900! http://net.axisworld.co.id info838;normal;train"
"Yg mau ngampus aku pengen titip bawain SKL aku di prodi😭;normal;train"
"Gais kalo dri upi ke unisba pake angkot apa pulang pergi?;normal;train"
"Bntr lg kan mau sholat mel. Nanti keluar upinet kasih tau ya. Males balik;normal;train"
"Ada mba, harganya 1,6jt/bln. Fasilitasnya air hangat, kamar mandi dalam, tv, tv kabel, wifi, meja, tempat tdr, dan lemari.;normal;train"
"Belum de.. Saya kagi nyoba ngejar..;normal;train"
"Aku jg blm berangkt wkwk;normal;train"
"Blm aku cek min mau apa? Kalau penting bgt nanti aku gedorin;normal;train"
"Saya brsik masih cuti bati ke kantor har rabu;normal;train"
"Maaf Anda tidak bisa mengaktifkan paket FLASH ini karena nomor anda tidak terdaftar;normal;train"
"Ka aku ga bisa liat kosannya skrg :( soalnya ngerjain uts take home ka;normal;train"
"Tp aku gak tertarik gt sih diperusahaan itu, org it nya baru satu;normal;train"
"Gajadi gadiabsen yg telatnya lebib dr 15 menit da kayanya;normal;train"
"Keknya pernah liat undangannya di prodi;normal;train"
"nama1 beaok bwrangkat pagi...mau cas atay tranfer?;normal;train"
"Isi saldo nya bisa di grapari, indomaret, ato di tf dari bca;normal;train"
"Aku teh cuma bawa celana jeans yg tua tp jilbabnya yg muda -_-;normal;train"
"Aku merasa geleh sendiiri ini lipstik aku merah sekali wkkw, mana dapet dikasih ini jg;normal;train"
"Gpp kali beda beda sep;normal;train"
"Untuk ayam bakar atau rica rica brp Pak?;normal;train"
"Merica jeruk nipis aku ajaa;normal;train"
"Jgn lupa malam ini jgn terlalu malam aja. Seadanya aja aku jg;normal;train"
"Bisa bu...buka jam 11 bu;normal;train"
"nama1 di kosan gaaa? Mau numpang dooong;normal;train"
"Gak takut kok. Tp emang blm mau. Gatau sampe kapan kwkw;normal;train"
"boleh install sendiri, nanti juga saya bawa installernya.;normal;train"
"Maaf kaprodi kita itu siapa yah hehe;normal;train"
"Ke kantor siang aja..;normal;train"
"Jika jemari tak mampu berjabat dan batin ini rindu akan keikhlasan maaf, hanya lewat pesan ini jemariku bersilaturahmi. Mohon maaf lahir dan batin;normal;train"
"Aigoo banyak banget chatnyaa aku baru liat hape hehehe;normal;train"
"Traveloka.com: Your e-ticket summary 25-07-2016/15:30/XPRESS XN-738/PDG-BDO/DZZZZ Total: 1 passenger(s);normal;train"
"Jd misal nih ada murid sama guru, si guru ngasih ujian, nanti hasil jawaban ujian murid dibandingin sama jawaban dari guru (jawaban yg bener) trs outputnya berupa skor hasil ujian itu;normal;train"
"Beli es kelapa depan d besto teh;normal;train"
"Ngajak wida tuh, kan beliau habis seminar. Hihip;normal;train"
"Besok saya ada rapat dinas.. Selasa aja ya...;normal;train"
"Jangan di agendain, suka ga jadi wkwkwk;normal;train"
"😁 sebelumnya ga ad nulis kerudung. Kirain warna jins;normal;train"
"Gais bsk kke kantor ya nyerahin laporan aku udh dpt ttd paedi. Ini mau hard jilid. Jgn lupa ya source sama laporan di cd;normal;train"
"Selamat pagi pak, untuk data table yg dibutuhkan sudah saya email. Apakah email saya msk Pak?;normal;train"
"Sepupu ane baru masuk kuliah;normal;train"
"Besok aku kasihin softfilenya gpp?;normal;train"
"Cape sih tp da susah euy kalo udah pikiran gtu teh;normal;train"
"minal aidzin walfaidin, mohon maaf lahir dan batin ya semua akang teteh.;normal;train"
"Assalamualaikum akang teteh, jangan lupa ya hari ini ada carrier day jam 10:30, exhibition fpmipa b :) (love) Hayuu teh ditungguuu;normal;train"
"Selamat siang, mau reservasi bandros perorangan apakah bisa?;normal;train"
"Masih boleh ikutan gaaaa wkwkwkwk;normal;train"
"Kalo udah ad progres besok aja jam 2an kesini..;normal;train"
"Pas sma gak pernah, tp kuliah disini org tua aku udah 2x pulang kampung;normal;train"
"Besok siang ya jam 2;normal;train"
"Aku jg di rumah lg ga ada apa2 gara2 kulkas rusak :( biasanya suka nyetok sayur;normal;train"
"nama1 gedung manunggal tridaya pucakti pusenkav teh 1,5 ternyata wkwk;normal;train"
"Jam 8 berangkat aja gmn teh;normal;train"
"Wkwk tumben kar biasanya masing2 punya sendiri kar, sampe yg sewarna ada 3;normal;train"
"Perginya naik kelapa turun di pasar bunga wastukencana, terus naik caringin-sadang serang atau jalan;normal;train"
"Mungkin aa nya tau kl wajah nama1 bakal beda sendiri pas gaya ini (up);normal;train"
"Jam 12 wid, nanti berangkat jam 10;normal;train"
"Bu maaf saya lupa sekarang hari jumat ya...kalau jumat kita buka jam 1 bu...mau solat jumat dulu...maaf di dari upi ya;normal;train"
"Gais laporan 40 itu di bimbingan pembimbing lapangan?;normal;train"
"TOPUP pulsa Rp50000 berhasil via transfer ATM BNI kode trx 01123190427523627. Pulsa anda saat ini Rp 54205. Terima kasih telah menggunakan INDOSAT OOREDOO;normal;train"
"Kalo kata raditya dika tuh cara pandang org ttg cinta akan berubah setelah mengalami patah hati terhebat. Haha;normal;train"
"Tp berapa lama lagi ya Pak?;normal;train"
"Silahkan tebak umurnya~;normal;train"
"Guys, untuk groupwherenya pake github aja ya;normal;train"
"Boleh minta alamat nya kalo dari gang softball kmna gtu;normal;train"
"Ini kalo kita lg beneran ngumpul pasti lg mewek berjamaah;normal;train"
"Min lg dmn? Mo ngambil sertifikat yg kompas hihu;normal;train"
"Hmm sebenernya itu cuman eksekusi jquery di control sep. Coba cek jquery yg dicotroller waktu klik button. Kan ke controller yg buat nyetak pdf;normal;train"
"Oke, Senin deh ya ke kantor. Aku sms bapa. Laporan nyusul aja gt mengingat di laporan jg ada lampiran dan revisi penguji*;normal;train"
"Bole duaduanya pen hardcover dulu. Tp kalau perusahaan udh minta boleh ttd dulu;normal;train"
"Tp aku masih lucu ngebayangin kalian pacaran teh hahahaha;normal;train"
"Itu teh sebenernya krna terlalu sakit sma orang itu nuy, padahal kalo udah nemu orang baru mah pasti rasanya beda;normal;train"
"Jadi kapan kita meet upnyaa nih temaan temaan?;normal;train"
"nama1, note nama1 yang Dinamic ada di emil. Kembaliin ke nama1 atau gmana?;normal;train"
"Gimana nuy menghadapi beliau?;normal;train"
"Tp baru tau teori doang sih...... Da blm ngerasain yg rumit2;normal;train"
"""Selamatkan diri kalian guys, karna """"lulus bareng"""" hanyalah kata hiburan semata"";normal;train"
"Gaaais dlm semenit aja aku jd nasabah btpn wkwk;normal;train"
"nama1 mau hunting kosan bentar gmn? Kita mau ngerjain dmn kita?;normal;train"
"22nya mad. Aku bingung bkn laporannya 😂;normal;train"
"Pak, indeks nilai B gabisa diturunin lagi pak? Soalnya kemaren saya liat nilai udah B, terus tiba2 turun jadi B- karena penilaiannya pake + -;normal;train"
"Biasanya dia bukannya ke subang ya kalo weekend;normal;train"
"Eta mah data dokter keseluruhan. Maksud urg teh kan si pasien teh aya meren di pariksa ku dokter saha.;normal;train"
"Iya kalau ada yang kosong agus atau sept;normal;train"
"Diagnosa mana? Di pasien_irj ga ada diagnosa;normal;train"
"nama1 bisa lembar yg kamrin bisa minta ke pak anto. Tp ibu minta yg di bab 2 harus diparafrase kalimatnya, jgn copy paste semua.;normal;train"
"Gaaais penamaannya kyk nama1 nih biar rapih;normal;train"
"Besok dwm jadi ya praktikum weka. Bawa laptop.;normal;train"
"Aamiin. Makasih semuanya..semoga teman2 cepat nyusul dan semoga segala urusannya diberikan kelancaran oleh Allah.aamiin;normal;train"
"Kita yg stay di pdg aja mah tinggal cuss aja kapan meet up nya;normal;train"
"nama1 dah selesei blm machine learningnya ?;normal;train"
"Itu namanya ap nur? Tokopedi bukalapak lumayan laa complete walopun kw sejenis;normal;train"
"nama1 kalau kelompok sistem pembelajaran bhs jepang itu siapa ajaa?;normal;train"
"Kalo pake daging yg dah direbus enak gak dijadiin sate?;normal;train"
"ku ada 300 ratus nih di tabungan~ di nama1 aku tabungan ada berapa nama1 ? cabut sekarang juga #ManaAda~ :(;normal;train"
"Okeyyy malem aja ya bahas apa ajanya yg dibawa;normal;train"
"Aku mau bawa balon sm coklat min. Mau nitip?;normal;train"
"Blm mad ntr sore td udh ktmu;normal;train"
"nama1 udh nama1 transfer, maacih nur 😊;normal;train"
"Kalian udh brp kali bimbingan? Ngomongin apa aja aku blm pernah;normal;train"
"Kan dia masih gatau ngeditnya kek gmn haha;normal;train"
"kalo ngga besok ke kampus senin nama1 ke kampus nya;normal;train"
"semua udah masuk kok, cuma database sindo memang nggak real time.;normal;train"
"Da sebenernya makan sama indomie ge cukup aku mah 😂;normal;train"
"sama sama pak,ooh itu report sendiri ko pak yang bumiputera, saya ngedit yang nomer 16 nya pak, jadi saya post lagi 😁;normal;train"
"nama1 kemaren kamera dan handycam waktu msceis pake kamera siapa aj?;normal;train"
"Wah iya dy?haha sabar bgt anaknya teh jd we aku yg gtau diri ngomong seenaknya :(;normal;train"
"Di kfc belokan setiabudi bawah pom bensin ada colokan gak sih?;normal;train"
"Ajakin ke soekarno hatta aja nama1 . Makan di eatboss soekarno hatta wkwkw;normal;train"
"Teh maaf kalau teteh sibuk gpp nanti bayar besok aja pas pengiriman;normal;train"
"Iya ih ko sedih sih gtau kapan lg ke bandung :(;normal;train"
"Iya put alat masak makan mah aku usahain ada;normal;train"
"""nama1;Graha Desila kmr 14 Lt.2;Aqua;20000(kembalian)"";normal;train"
"Selamat sore teh, ini dg nama1 lg nyari kosan perbulan. Apakah ada yg kosong teh disana? Terima kasih.;normal;train"
"Oiya ya nama1 ih knapa bsa begitu?sayang bgt tabungannya :(;normal;train"
"Tersrrah aja. Pagi juga nggak pa2;normal;train"
"Belum diuji, pa. Insya Allah siang hari ini mau ke kampus, dan mudah2an pa eka nya ada.;normal;train"
"Wid jgn plg sebelum ketemu aku. Aku brgkt jam 5 hehe;normal;train"
"Ntar aku kirim link nya;normal;train"
"Eh aku instances deh. Diload ga bs;normal;train"
"kamu kapan ke bandungg??;normal;train"
"yaudah, minta data dummy untuk diagnosa_pasien dong;normal;train"
"Kantin fip nama1 sendiri td mau ke perpus. Tp bntar lg kan sholat;normal;train"
"nama1 aku lg ngerjain tes ngoding di upi net, kalo mo pake motornya boleh, tp motornya jauh bgt;normal;train"
"emang berbayar nama1 .;normal;train"
"Januari mah ambil 1x seminggu aja. Kan kita masuk seminggu sekali kalau januari.;normal;train"
"Saya meminta maaf atas apa-apa yang telah saya perbuat. maaf dari lisan ini yang belum terjaga. maaf atas perilaku yang kurang baik. maaf atas segala kesalahan baik yang tersadari atau yang tidak saya sadari.;normal;train"
"Terima kasih atas konfirmasinya. Orderan sedang kami proses.;normal;train"
"Alhamdulillah, makasih yaaa udah meluangkan waktu 😘;normal;train"
"Sudah pak di email, saya cantumkan direct link juga diemail kalo misalkan file google drive tidak bisa di download;normal;train"
"Nanti aku siaraan diil;normal;train"
"Pak mau tanya kalau nilai remed lebih kecil itu diambil nilai nya yang remed atau tetap yang sebelum nya pak ?;normal;train"
"Masih ngerasa bersalah ama kalian sebenernya;normal;train"
"kalo aku ngasihinnya habis ashar aja gpp ?;normal;train"
"Besok yuk dua jam bih dari jam 4-6;normal;train"
"Iyaaa makanan bumbu dsb juga biar bisa dibawa dr rumah supaya irit hehehe;normal;train"
"Gais sekalian tanyain Pla ap aja yg diminta dr tempat pla setelah selesai selain nilai dr kampus? Ada surat2 lain ga.;normal;train"
"bisa turun juga. Mencegah ikut remedial tapi tanpa persiapan dan asal-asalan menjawab.;normal;train"
"Eh di kosan nama1 maksudnya, buat temen nama1 , buat september;normal;train"
"Kalo nonton hr ini mahal yah? Week end;normal;train"
"silahkan berkas dambil di ruang saya;normal;train"
"Ada perasaan nyesel gt sedikit. Waktu kuliah. Asa ga merhatin. Ga ngerangkul semua. Aku pribadi hmm;normal;train"
"iya, makanya aku butuh data kalian teh soalnya datanya dari sana. tapi harus ada RJ atau RD.;normal;train"
"Doakan aja ya bsok lancar paling cepet aku nyampe sana jam 9 malem;normal;train"
"pulang nya jam 8 (kecewa);normal;train"
"Sekalian aku mau nanya alur dari rawat inap ke lab sama radiologi. Kalau obat kan ga ada yang ngolah.;normal;train"
"Mana duduk plg depan selalu kdg aku ga tau keadaan dblkg. Siapa yg hdr siapa yg engga. Wkwk;normal;train"
"Minta email github nya dong.;normal;train"
"Engga teh aku udh siap, mau brgkt ini. Aku td line teteh;normal;train"
"Ya ampuun pak jendral wk;normal;train"
"Ada semua di panduan pla..dishare di grup ini dan fb;normal;train"
"Bsok ada kmpul euy.... Gmna ? Tpi gini aja. Vote aja yg bisa bsok sapa skrg sapa;normal;train"
"Kita kmpul yu sblum puasa :-) waktunya;normal;train"
"Jadi males banget PLA, asa ga pernah beres. Wkwk. Padahal dari pa rawosi ga bermasalah.;normal;train"
"Lingkungan kerjanya berasap. Kalo gak ngerokok ya pada nge-vape gitu coba. Kan cowok semua banyaknya;normal;train"
"Kan bapaknya ngomong2 ya, trs ditanya siapa itu, aku blg lg rame ma sibuk dikampus nanti yaa;normal;train"
"Atuhlah, aku telah meninggalkan yg nyaah, jgn gitulah gais, bisi teringat masa lalu 😢;normal;train"
"supaya kita bisa mulai cepat, tolong posisi duduknya diatur dari awal, diberi jarak satu kolom kosong selang seling.;normal;train"
"Cara panggil na localhost/SistemRumahSakit/gerbang/rawatdarurat;normal;train"
"cari yang seken, murah meriah kualiatasnya masih bagus kok;normal;train"
"Engga tau sep ntr di kosan aku cek sepertinya tidak ada semalam aku liat;normal;train"
"nama1 titip pesan, jumat pagi kita kumpul trus bapa minta tolong ke kita buat bareng2 bujuk nama1 kuliah lagi;normal;train"
"Load controller bisa di construct mad? Kmren aku coba ga bs terpaksa di dlm fungsi;normal;train"
"Terimakasih telah melakukan pengisian ulang dgn SN 41000795569091 senilai 20000.;normal;train"
"bebas nama1, terus nanti kalau ada tgl libur, pajuin aja misal jadi kamis atau sabtu.;normal;train"
"Nanti plg wisudaan aku lgsg ksana. Awas telat. Telat aku plg.;normal;train"
"Gais kata aku kita ngantor tgl 4 sekalian bawa form penilaian, daftar hadir, form bimbingan. Sekalulian foto.;normal;train"
"Guys ada yg bermotor mau ngampus gak? Temenin ambil foto laaah (unbearable);normal;train"
"Maafin ya guys gak hari ini huhuhu;normal;train"
"nama1 seharusnya cuman nambah table daftar_ulang_ird + kalau ada masternya. Yg lain kita samain aja ya pake yg aku data_pasien (2).sql;normal;train"
"Ibunya lagi bobok, aku mau nanya ttg daging, kalo ada daging mau di presto dulu juga;normal;train"
"ok nanti saya lihat dengan kehadiran. Siapa lagi yg nyaris2 nilainya?;normal;train"
"Ayam aja Pak, terus satu paket itu sama isinya ap aja?;normal;train"
"Masak dikosan aku mau makan orek buatan kamu min;normal;train"
"Kan ini karna bulan baru qaqa 😂 bisa ngomong gituch;normal;train"
"Yg sebelah warteg bahri apa sebrangnya? Yg 15;normal;train"
"Pokonya kalau ada yang mau push bilang aja usahain, bisi barengan push nya. Terus kalau push, pull dulu.;normal;train"
"Tunggu aja dulu di lobi bawah kalo saya belum datang ya...;normal;train"
"Teh jadi mau ketemuan;normal;train"
"kita lewat kolam renang? di gymnas atau gik;normal;train"
"Iya ya ratarata programmer gt hirenya udh pake csps gt gt;normal;train"
"Mau minta kirim foto2 selempang yg kita waktu itu dong. Makasihhh;normal;train"
"Senin mah pelepasan doang kan? Aku brngktnya selasa apa egi senin berangktnya?;normal;train"
"Bebas... Senin stuju.. Apa aja yg di kebapain selain program ?;normal;train"
"Dr ciateul terus masa kekalapa lg (frown);normal;train"
"Bu mau mastiin ketemu di jica kan Bu?;normal;train"
"Soalnya yang aku udah ditambahin;normal;train"
"Yg ragu sm bulet/datar atau yg pgn ikutan debat kusir :v;normal;train"
"*ngsih bunga ato coklat min;normal;train"
"Kalo satpam tanya bilang aja ketemu saya;normal;train"
"Naik kelapa ledeng turun di ciateul, sebelum terminal bgt. Terus naik kalapa dayeuh kolot turun di depan kantor bgt.;normal;train"
"Mau nitip ga saya lagi di gerlong.;normal;train"
"Kasih norek aja kesebelah. Siapa tau ada yg mau. Mereka jg punya hak untk udunan wkwk. Bilang bts waktu trfr. Kalau ada niat pasti segera kok.;normal;train"
"Maaf bu kalau pesanannya bebek atau ayam ya;normal;train"
"Iya nama1, terakhir di lab jarkom. Pas copy sql SIGIndo tea..;normal;train"
"Pada ga aktif si tombol algoritma2 nya teh ga ngerti;normal;train"
"Iya liat mock up nya maksudnya;normal;train"
"Jumlah poin Anda s.d tgl 16/08/16 : 18 poin. Anda termasuk dalam kategori RED. Masa berlaku poin s.d 31 Des 2016;normal;train"
"Maaf jika ada janji yang belum terpenuhi, jika ada janji boleh mengingatkan saya.;normal;train"
"Tp klo jd mmber mh bsa lbh murah dil;normal;train"
"bntr lagi pulang;normal;train"
"Boleh nitip coklat ke alhuda?;normal;train"
"Soalnya aku pernah ujug2 dtng, terus bapak nya bilang kalau mau bimbingan bls wa ya, biar saya bisa estimasi waktu, gitu;normal;train"
"Baik Pak, bsk sekalian kami bawa form penilaian ya Pak, dan berkas lainnya.;normal;train"
"Kalo engga belakang aqila ada 600/bulan gatau masih apa engga deh;normal;train"
"Untuk yg kontrak game prog (dan juga dwm): kita jadwalkan untuk ikut Gemastik. Ini kompetisi terbesar antar prodi ilkom/IF, dan kita punya peluang besar untuk bidang ini.;normal;train"
"Min kalo ada inpo kosan perbulan share ya 😆;normal;train"
"Okayyy, nanti siang jam 1an hehe. Ga kemana-mana hari ini?;normal;train"
"AndiPublisher.com#PO0216020925#96000#02-02-2016#BNI#Bank Mandiri;normal;train"
"nama1, ntar bilang aja ke kaka kamu, pas instal ulang gagal ngeformat C nya, ada error tpi semua data di C nya udah keformat. Pas mau nyoba instal windows nya, muncul error yg sama, error code 0x80070057. Kemungkinan ada yg rusak di harddisk nya.;normal;train"
"besok jam berapaa? harus jadi ih, udah 2 kali skip 😂;normal;train"
"Kurang tau pasti sep periksa controllernya waktu instansiasi new tcpdf() aku lupa;normal;train"
"Patah hatinya level tinggi, jd bisa quotes begitu put;normal;train"
"soal ada multiple choice ada essay. Yg weka masuk ke essay, tapi ada juga file yang dikumpulkan.;normal;train"
"yahh masih lama ya, urgent ini wkwk;normal;train"
"hmmm tiket ke batam berapa duit gile~;normal;train"
"Udah aa aa semua sih. Makan mah sama cewek2. Lupa ih mukanya dy aku gak bisa nginget wajah hahaha;normal;train"
"Jd mau kpnnnih? Kekantor ambil form. Balik lg ngasih laporan atau sekaligus. Jd di laporan ga ada lampiran;normal;train"
"Memperbaiki bug2 karna ganti db bbrp. Lg enak nonton td ditelfon 😂;normal;train"
"Matikan services spt antivirus dll.;normal;train"
"Paket tadi sore mendadak habis.;normal;train"
"[INFO PLA]Assalam..Bagi yg ambil mk pla wajib kumpul pada hari/tgl kamis,25 agustus 2016 pukul 10.00 WIBB..Agenda: pembekalan dan penjelasan PLA.Tempat : Gdg JICA lt.3 R.S301.Demikian informasiny..harap diperhatikan d disebarkan;normal;train"
"Waalaikumsalam. Jumat ya pukul 9.;normal;train"
"Waaah keren kang;normal;train"
"Ada sih yg nikah muda tp (keliatan) bahagia, tp one of a million kayaknya kalo temen2 ku hmm;normal;train"
"Numpang berteduh wkwk. Aku tak punya tempat tujuan~;normal;train"
"Aku depan pasca skrng;normal;train"
"Derr ya jangan wacana kaka bunda;normal;train"
"2016/08/21 12:27:17 Anda telah terdaftar sebagai pelanggan TCASH full service. Tingkatkan saldo Anda dg isi saldo TCASH di merchant berlogo TCASH terdekat.;normal;train"
"Aku ingin pagi, tp masa berdua nama1 doang pake grab :( nunggu nama1 siang :(;normal;train"
"Iya ih maksimalkan waktu sebulan ini wkwkwk pdhl aku aja yg mo pindah :(;normal;train"
"Pilihannya hemat 2 jt atau lulus oct kan nanggung;normal;train"
"Selamat nama1. Semoga selalu menempuh hidup yang bahagia dan selalu menyenangkan;normal;train"
"Terus kalau ada yang nanya, kita masuknya suka pagi sampai siang kadang juga siang sampai sore. Gimana dari sananha.;normal;train"
"Alhamdulillah, puji syukur atas nikmat Allah swt. yang telah memberikan nikmat hidup sampai detik ini sehingga saya masih bisa untuk mengevaluasi diri. Selama itu tentu saya menyadari banyak melakukan kekhilafan dan kesalahan.;normal;train"
"Geng hari ini mau jam brpa ? Respon yah...;normal;train"
"punten, ada yang punya kontaknya teh lulu 2011? nuhuun~;normal;train"
"Selamat ulang tahun semoga panjang umur dan sehat selalu;normal;train"
"Eh iyaa gais kadonya udah aku kasih yaa, kata nama1 makasihh sama maaf kalau ada salah. Minggu ini udah mau ke samarinda;normal;train"
"Pas dia ngomong gtu km langsung diem ya nuy, kikuk gtu pasti diomongin kek gtu;normal;train"
"Semangat yang ibu gita, ibu putri dan bapak adison esok hari. Semoga diberikan yang terbaik. Aamiin;normal;train"
"Asal pagi pagi ya.. Bjam 10an saya sudah ke jakarta..;normal;train"
"Malem aja lah, jam 5 nanggung banget mw maghrib haha;normal;train"
"Iya, semua kamera kecuali kamera lia aku taro di situ semua;normal;train"
"aku delete aja ya, ntar nama1 pull dulu atau sync dulu, ntar masukin yang nama1 , baru push.;normal;train"
"Jauh amat jemput di poskamling cilimus dee;normal;train"
"nama1 ke pt. inti?;normal;train"
"Ada yg lain kok ikan tahu tempe;normal;train"
"Info Gempa Mag:5.3 SR, 21-Jun-16 21:10:23 WIB, Lok:2.21 LS,99.33 BT (98 km Tenggara KEP-MENTAWAI-SUMBAR), Kedlmn:34 Km ::BMKG;normal;train"
"maaaaaaaaf, aku lupaaa, hp aku baru nyala dadi pagi belum pulang ke kosan, maaf pisaaaan :(;normal;train"
"Mgkin periksa nama id di view jg sep;normal;train"
"Oh pantesan tau gitu lgsg foto dipusatnya aja put;normal;train"
"Ga ada birthday nya? Wkwk;normal;train"
"Bentar lg ke gik, buru2 ga? Kalo buru2 nitip yg ngontrak ipc aj;normal;train"
"Oke nama1, nanti udah beres bimbingan aku kesana;normal;train"
"Mau yang apa? Sunday atau apa? Terus rasa slainya apa?;normal;train"
"Penggunaan terakhir anda adalah 35417.00 dan telah memenuhi pemakaian pulsa minimum. Masa aktif kartu anda diperpanjang selama 30 hari dan akan aktif sampai 04/10/2016;normal;train"
"nama1 maapin baru buka line;normal;train"
"Blm beres sep. Malah byk bug;normal;train"
"Aku mah plg kerumah ketemu ayah mama cukup kok :');normal;train"
"Kalem, saya diantapani lagi ujian sama intan. Hher;normal;train"
"Ada di bip yang studio fotonya gitu;normal;train"
"Guys aku gabawa beras yaaa. Abis dr pasar beli itu berat bgt. Yg bisa bawa beras lebih mohon dilebihkan hehe;normal;train"
"Semoga Allah bersama kita Semua.;normal;train"
"Kalo mau masak bawa bahannya dr rumah masing2 biar irit wkwk;normal;train"
"Aku kumpul pon dulu dy, kalo haris kerjanya dari sore mo pacaran dulu dy;normal;train"
"Bali mah kudu berapa atuh duitnya;normal;train"
"Mohon maaf lahir dan batin ipa3😚😚;normal;train"
"Oh saya udh berangkat kayanya, ga ada koneksi..;normal;train"
"Makasih gais doakan kami yg masih berjuang ya 💪;normal;train"
"Mudah2an ya dil, besok mau coba ke telkom lg, doain yah (tear);normal;train"
"Kumpulnya makan daging, jadi gak usah ke resto :D;normal;train"
"Mohon maaf pak semalam saya Sudah konfirmasi tidak ikut remedial. Tapi di nilainya kenapa ikut remedial;normal;train"
"Hari kamis saya baru masuk;normal;train"
"Perusahaannya apa aja kalau boleh tau?;normal;train"
"Kalau agus atau sept blm bisa menjamin ada kalau sekarang ada yang kosong;normal;train"
"Pak kalau seporsi berapa ya ?;normal;train"
"Rumah aku Gais, lewat pager garasi, karna pager orangnya ditutupi rumput liar hehehehe;normal;train"
"Karena saya lagi si surabaya sampai besok.. Hati kamis ke kantor gimana ?;normal;train"
"Berarti saya ke palasari nya skrg .. abis itu langsung ke gik;normal;train"
"Baru ngeh chatnya maafkan (maaf);normal;train"
"Paling seikhlasnya aja, yg mau nyumbang mangga, yg ngga, mangga gt;normal;train"
"Pake kamera nama1 2, kamera nama1 1, sama handy cam prodi 1;normal;train"
"Eh kita brati kan makan 2 kali ya?malem ini sma bsok pagi bukan?;normal;train"
"Coba siapa yg lagi di prodi? Punten liatin jadwal sidang. Ada tulisan suruh kumpul jam brp gitu gak? Nuhun;normal;train"
"Mau naik gojek tapi ga ada driver kayanya :( padahal bawaan banyak :(;normal;train"
"Maaf, pesan Anda belum terkirim. Silakan coba beberapa saat lagi. Terimakasih;normal;train"
"Mul snack satu lagi teteh kasih rafael ya;normal;train"
"Kok antara optimis dan ngga yah 😟;normal;train"
"Mandi?? Aku selesei isya mau bobo;normal;train"
"Bisi ga enak ga bantuin beberes ato masak2nya :(;normal;train"
"Iya kan file terkahir itu data_pasien. -_-;normal;train"
"Waalaikumsalamin apa yg dpt saya bantu min?;normal;train"
"Hayu boleh da gais, tp kudu disurvey dulu sama aku, bisi tiba2 ada something wkwk;normal;train"
"Haha ayook kita bully adi ndut sama sama 😃😃;normal;train"
"iya ke singapur make yang 1dolar tea gening wkwk;normal;train"
"da gapapa public juga, asal jangan ada yang dimasukin.;normal;train"
"Terimakasih. Paket 60 mb Anda telah aktif. Cek bonus *889#. Katalog Poin lengkap tsel.me/telkomselpoin. S&K berlaku;normal;train"
"Di folder sql, aya sql rawatdaruat.sql tinggal sesuain sama yang maneh we. Cobaan k ente jalanken. Di urg mh teu jalan ngan load view mh bisa. Error di database. Soalna lieur gabungken database na.;normal;train"
"Yooo sama2, oke nanti aku umumin di grup kelas;normal;train"
"Iya teh, soalnya kenapa selasa, bapa hari rabu mau berangkat.;normal;train"
"Kartu SIM Anda telah berhasil diganti. Terima kasih;normal;train"
"Eh tp jam 5 pas dong jgn malem hbs mgrib. Aku takut plg wk;normal;train"
"Iyalah makin malam makin mahal kek yg suka dijalanan;normal;train"
"nama1 Cara bikin makalah yang daftar isinya langsung jadi gmana?;normal;train"
"Pagi bu saya dengan nama1 dari Bebek Komar ...sangat bisa bu untuk pesanan besok bu...menu yang di pesan apa ya bu...diantar ke mana ya...nuhun;normal;train"
"""Lebay gt katanya """"meni gitu ama mamanya teh gak blg2"""""";normal;train"
"biasana sih pak nama1 sampe jam 12 kan di kampus?;normal;train"
